comment,hospital,star,rating,sentiment,cleaned_comment
"Một cái bệnh viện mà dơ nhất Viet Nam phòng toàn gián con bò lúc nhút trên giường tủ đồ ăn bệnh nhân  , giường thì ép bệnh nhân nằm 2 người 1 giường rất nhồi nhét , điều dưỡng thì 100% toàn bắt nạt bệnh nhân , chuẩn bệnh toàn sai ông bà …",Bệnh viện Bình Dân,1 sao,"3,9",Tệ,"một cái bệnh viện mà dơ nhất viet nam phòng toàn gián con bò lúc nhút trên giường tủ đồ ăn bệnh nhân  , giường thì ép bệnh nhân nằm 2 người 1 giường rất nhồi nhét , điều dưỡng thì 100% toàn bắt nạt bệnh nhân , chuẩn bệnh toàn sai ông bà …"
"Khoa Niệu A lầu 1 y tá,điều dưỡng rất hãm (Bác sĩ thì very good) , nói thật chứ tại người nhà đang bệnh không t đấm cho vỡ mồm. Bọn họ biết vậy nên rất láo. Cái này là 8/10 bệnh nhân cũng ghét bọn họ giống mình. Ai gặp r cho t 1 like. …",Bệnh viện Bình Dân,4 sao,"3,9",Tốt,"khoa niệu anh lầu 1 y tá,điều dưỡng rất hãm (bác sĩ thì very tốt) , nói thật chứ tại người nhà đang bệnh không tôi đấm cho vỡ mồm. bọn họ biết vậy nên rất láo. cái này là 8/10 bệnh nhân cũng ghét bọn họ giống mình. ai gặp rồicho tôi 1 thích. …"
"Bệnh viện chậm chạp, không thân thiện. Khám
Dịch vụ chất lượng cao 500.000 mà dịch vụ tệ quá tệ. Nội soi thì ngồi đợi cả cả ngày vẫn không tới lượt. Chịu luôn cái sự tồn tại này.",Bệnh viện Bình Dân,1 sao,"3,9",Tệ,"bệnh viện chậm chạp, không thân thiện. khám
dịch vụ chất lượng cao huyết áp 500.000 mà dịch vụ tệ quá tệ. nội soi thì ngồi đợi cả cả ngày vẫn không tới lượt. chịu luôn cái sự tồn tại này."
"vừa xong
MỚI
[Tôi Khám Dịch Vụ] …",Bệnh viện Bình Dân,2 sao,"3,9",Tệ,"vừa xong
mới
[tôi khám dịch vụ] …"
Hai mươi năm mới có dịp quay lại đây ( thăm bệnh ) BV qui mô khám chữa bệnh ngày càng lớn.. với nhiều khoa mới … bên ngoài Cổng có vẻ rộng bao thoáng hơn xưa…. bên trong thì người bệnh cũng ngày càng nhiều … hành lang phòng chờ luôn đông …,Bệnh viện Nhân dân Gia Định,4 sao,"3,3",Tốt,hai mươi năm mới có dịp quay lại đây ( thăm bệnh ) bệnh viện qui mô khám chữa bệnh ngày càng lớn.. với nhiều khoa mới … bên ngoài cổng có vẻ rộng bao thoáng hơn xưa…. bên truyền thì người bệnh cũng ngày càng nhiều … hành lang phòng chờ luôn đông …
"Mình đặt lịch khám dịch vụ trên app của bv khám nội ( thanh toán qua vnpay trên app luôn ) rất tiện. Đến từ sớm mà đã rất đông khách đợi. Bảng chỉ dẫn của bv hơi ngoằng nghèo, đi tìm mệt nghỉ :)) hỏi mấy chị y tá điều dưỡng mới tìm được …",Bệnh viện Nhân dân Gia Định,4 sao,"3,3",Tốt,"mình đặt lịch khám dịch vụ trên ứng dụng của bệnh viện khám nội ( thanh toán qua vnpay trên ứng dụng luôn ) rất tiện. đến từ sớm mà đã rất đông khách đợi. bảng chỉ dẫn của bệnh viện hơi ngoằng nghèo, đi tìm mệt nghỉ :)) hỏi mấy chị y tá điều dưỡng mới tìm được …"
"Bé nhà mình có phản ứng mạnh với vaccin não mô cầu nên lần này mình chọn bệnh viện Nhân Dân Gia Định tiêm mũi sởi cho an toàn và yên tâm hơn. Mới đầu vô thì mình hơi choáng ngợp vì bệnh viện quá đông và nóng, khu đợi tiêm không có máy lạnh …",Bệnh viện Nhân dân Gia Định,5 sao,"3,3",Tốt,"bé nhà mình có phản ứng mạnh với vaccin não mô cầu nên lần này mình chọn bệnh viện nhân dân gia định tiêm mũi sởi cho an toàn và yên tâm hơn. mới đầu vô thì mình hơi choáng ngợp vì bệnh viện quá đông và nóng, khu đợi tiêm không có máy lạnh …"
Bệnh viện nhà vệ sinh sạch sẽ - trải nghiệm dùng bhyt rất tốt phục vụ nhiệt tình từng khu có người hướng dẫn lối đi lại chờ thuộc lấy khá nhanh - bác sĩ tận tình đạn xét nghiệm nhiều tuy tốn kém sẽ ra chỉ tiết bệnh hơn ! Mọi người nên đi …,Bệnh viện Nhân dân Gia Định,5 sao,"3,3",Tốt,bệnh viện nhà vệ sinh sạch sẽ - trải nghiệm dùng bảo hiểm y tế rất tốt phục vụ nhiệt tình từng khu có người hướng dẫn lối đi lại chờ thuộc lấy khá nhanh - bác sĩ tận tình đạn xét nghiệm nhiều tuyến tốn kém sẽ ra chỉ tiết bệnh hơn ! mọi người nên đi …
"Trải nghiệm khá ổn so với lượng bệnh nhân khám chữa rất lớn.
Do lần đầu m đưa người nhà đi cấp cứu nên hầu như “chờ và chờ”. Gần như không phán đoán được thời gian nào sẽ xong thủ tục gì, có chỉ thị gì từ bs-yt thì được …",Bệnh viện Nhân dân Gia Định,4 sao,"3,3",Tốt,"trải nghiệm khá ổn so với lượng bệnh nhân khám chữa rất lớn.
đo lần đầu mình đưa người nhà đi cấp cứu nên hầu như “chờ và chờ”. gần như không phán đoán được thời gian nào sẽ xong thủ tục gì, có chỉ thị gì từ bác sĩ-y tế thì được …"
"Đến từ 6:00, tới bây giờ 9:30 ngày 14/10/2024 vẫn chưa khám xong. Trong khi đăng ký khám dịch vụ mổ cườm mắt. Là người lấy số thứ tự thứ 3. Đến bây giờ vẫn còn chờ.",Bệnh viện Nhân dân Gia Định,1 sao,"3,3",Tệ,"đến từ 6:00, tới bây giờ 9:30 ngày 14/10/2024 vẫn chưa khám xong. truyền khi đăng ký khám dịch vụ phẫu thuật cườm mắt. là người lấy số thứ tự thứ 3. đến bây giờ vẫn còn chờ."
Tri ân gửi đến đội ngũ Áo Trắng Khoa Nội Tiêu Hóa - Bệnh viện Nhân Dân Gia Định ! …,Bệnh viện Nhân dân Gia Định,4 sao,"3,3",Tốt,tri ân gửi đến đội ngũ áo trắng khoa nội tiêu hóa - bệnh viện nhân dân gia định ! …
"Khoa dược làm việc quá chậm.
khám bệnh xong cả tiếng đồng hồ, vẫn phải ngồi đợi nhận thuốc tại cái bàn mà chả biết ai trực; chả biết ai phát, chả biết đợi đến bao giờ
tội bệnh nhân dù ngồi xe lăn ngồi nằm vất vưởng đợi thuốc.",Bệnh viện Nhân dân Gia Định,1 sao,"3,3",Tệ,"khoa dược làm việc quá chậm.
khám bệnh xong cả tiếng đồng hồ, vẫn phải ngồi đợi nhận thuốc tại cái bàn mà chả biết ai trực; chả biết ai phát, chả biết đợi đến bao giờ
tội bệnh nhân dù ngồi xe lăn ngồi nằm vất vưởng đợi thuốc."
"Nào giờ sợ tiêm vắc xin nên mỗi lần chích là đến bệnh viện cho an tâm.

Lần đầu vào BV tiêm chủng bị cực ấn tượng với anh chị bác sĩ, điều dưỡng dễ thương quá trời luôn. Bị cái ngồi chờ sau tiêm hơi nóng ạ nhưng nói chung 10 điểm",Bệnh viện Nhân dân Gia Định,5 sao,"3,3",Tốt,"nào giờ sợ tiêm vắc xin nên mỗi lần chích là đến bệnh viện cho an tâm.

lần đầu vào bệnh viện tiêm chủng bị cực ấn tượng với anh chị bác sĩ, điều dưỡng dễ thương quá trời luôn. bị cái ngồi chờ sau tiêm hơi nóng ạ nhưng nói chung 10 điểm"
Cách đây 3 ngày mình vào khoa cấp cứu từ lúc vào 10h sáng chỉ truyền giảm đau đến lúc tôi đau và kiu bs và điều dưỡng thì chẳng ai quan tâm bệnh nhân có một cô điều dưỡng còn nói lại không phải bên khoa cổ trực nên không biết trời ơi lúc đó …,Bệnh viện Nhân dân Gia Định,1 sao,"3,3",Tệ,cách đây 3 ngày mình vào khoa cấp cứu từ lúc vào 10h sáng chỉ truyền giảm đau đến lúc tôi đau và kiu bác sĩ và điều dưỡng thì chẳng ai quan tâm bệnh nhân có một cô điều dưỡng còn nói lại không phải bên khoa cổ trực nên không biết trời ơi lúc đó …
"Tại khoa cấp cứu kính mong sự quan tâm của BGD bệnh viện. Bệnh nặng dẫn lưu, thở oxi xếp 2,3 / giường (1m) k hề có băng riêng, thật sự kinh hoàng. La liệt. Bệnh nhân cấp cứu đi tìm sự sống. Xin cứu giúp.",Bệnh Viện Phạm Ngọc Thạch,1 sao,"2,3",Tệ,"tại khoa cấp cứu kính mong sự quan tâm của bgd bệnh viện. bệnh nặng dẫn lưu, thở oxi xếp 2,3 / giường (1m) không hề có bằng riêng, thật sự kinh hoàng. là liệt. bệnh nhân cấp cứu đi tìm sự sống. xin cứu giúp."
"Kế toán viên Trần Thị Tuyết Lan thái độ trịch thượng, tỏ thái độ khó chịu, nói chuyện nạt nộ bệnh nhân. Đã làm nghề, nhất là bệnh viện thì nên có cái tâm, cảm thấy khó chịu bực bội thì ở nhà hoặc chuyển ngành nghề khác mà làm đừng đem cảm xúc của mình trút giận lên người khác. Quá mất dạy !",Bệnh Viện Phạm Ngọc Thạch,1 sao,"2,3",Tệ,"kế toán viên trần thị tuyết lần thái độ trịch thượng, tỏ thái độ khó chịu, nói chuyện nạt nộ bệnh nhân. đã làm nghề, nhất là bệnh viện thì nên có cái tâm, cảm thấy khó chịu bực bội thì ở nhà hoặc chuyển ngành nghề khác mà làm đừng đem cảm xúc của mình trút giận lên người khác. quá mất dạy !"
"Một trải nghiệm tồi tệ kinh khủng khiếp.Lần đầu tiên đi khám bệnh mà có thêm nhiều ""cha"",""mẹ"" để đội lên đầu dữ vậy.Trừ mấy chủ bảo vệ còn dễ chịu.Ngta đã bệnh cần đi khám là cần hướng dẫn.Mấy chị hộ lý y tá ở đây còn hơn ""mẹ thiên hạ"".Hỏi …",Bệnh Viện Phạm Ngọc Thạch,1 sao,"2,3",Tệ,"một trải nghiệm tồi tệ kinh khủng khiếp.lần đầu tiên đi khám bệnh mà có thêm nhiều ""cha"",""mẹ"" để đội lên đầu dữ vậy.trừ mấy chủ bảo vệ còn dễ chịu.ngta đã bệnh cần đi khám là cần hướng dẫn.mấy chị hộ lý y tá ở đây còn hơn ""mẹ thiên hạ"".hỏi …"
"Mình hay dẫn người nhà đi khám bệnh ở nhiều bệnh viện. Đa phần các nhân viên, điều dưỡng, bác sĩ thường sẽ nói năng nhỏ nhẹ và chu đáo với bệnh nhân và đặc biệt là bệnh nhân lớn tuổi. …",Bệnh Viện Phạm Ngọc Thạch,1 sao,"2,3",Tệ,"mình hay dẫn người nhà đi khám bệnh ở nhiều bệnh viện. đa phần các nhân viên, điều dưỡng, bác sĩ thường sẽ nói năng nhỏ nhẹ và chu đáo với bệnh nhân và đặc biệt là bệnh nhân lớn tuổi. …"
"Bệnh viện quá lề mề, không chuyên nghiệp. Bác sỹ tư vấn không đúng ngay từ lúc đầu làm kéo dài thời gian bệnh của bệnh nhân. Nhập viện mà cuối tuần 2 tầng lầu có 1 điều dưỡng, bệnh nhân mệt phải đợi điều dưỡng đi tìm bác sỹ. Bác sỹ không …",Bệnh Viện Phạm Ngọc Thạch,1 sao,"2,3",Tệ,"bệnh viện quá lề mề, không chuyên nghiệp. bác sỹ tư vấn không đúng ngay từ lúc đầu làm kéo dài thời gian bệnh của bệnh nhân. nhập viện mà cuối tuần 2 tầng lầu có 1 điều dưỡng, bệnh nhân mệt phải đợi điều dưỡng đi tìm bác sỹ. bác sỹ không …"
"Cái bv tệ nhất từng đến do thấy chuyên khoa nên mới đi. Đi từ sáng đến hết ca trưa chụp đúng 1 cái X-Quang. Đợi dài cổ vô tới phòng xét nghiệm thì nó bắt đợi tới ca chiều mới làm tiếp, bệnh nhân không đông như Y dược nhưng làm chậm gấp 3 lần.",Bệnh Viện Phạm Ngọc Thạch,1 sao,"2,3",Tệ,"cái bệnh viện tệ nhất từng đến đo thấy chuyên khoa nên mới đi. đi từ sáng đến hết ca trưa chụp đúng 1 cái x-quang. đợi dài cổ vô tới phòng xét nghiệm thì nó bắt đợi tới ca chiều mới làm tiếp, bệnh nhân không đông như y dược nhưng làm chậm gấp 3 lần."
"Đầu tiên trải nghiệm hôm nay về việc đi khám bệnh! TỆ NHẤT TRONG CÁC BỆNH VIỆN MÀ TÔI TỪNG KHÁM!
1. Khuôn viên rộng mà hỏi thì chỉ một cách sơ sài, "" không biết qua kia hỏi đi"" …",Bệnh Viện Phạm Ngọc Thạch,1 sao,"2,3",Tệ,"đầu tiên trải nghiệm hôm nay về việc đi khám bệnh! tệ nhất truyền các bệnh viện mà tôi từng khám!
1. khuôn viên rộng mà hỏi thì chỉ một cách sơ dùng, "" không biết qua kia hỏi đi"" …"
"Bệnh viện tệ nhất mà t từng biết, điều dưỡng y tá thiếu đạo đức hướng dẫn và ăn nói kém duyên. Nên giải thể đi, 1 thành phố lớn mà có bệnh viện như này thì quá nhục",Bệnh Viện Phạm Ngọc Thạch,1 sao,"2,3",Tệ,"bệnh viện tệ nhất mà tôi từng biết, điều dưỡng y tá thiếu đạo đức hướng dẫn và ăn nói kém duyên. nên giải thể đi, 1 thành phố lớn mà có bệnh viện như này thì quá nhục"
"Tôi có con là bệnh nhân nằm ở khoa C6. Thời gian con tôi điều trị tại Khoa đc Bác sĩ và các anh chị Y tá điều dưỡng đã giúp đỡ tận tình, chăm sóc rất chu đáo. Bệnh con tôi đã khỏi mặc dù thời điểm vào cấp cứu gia đình đã chuẩn bị tâm lý. …",Bệnh Viện Phạm Ngọc Thạch,5 sao,"2,3",Tốt,"tôi có con là bệnh nhân nằm ở khoa c6. thời gian con tôi điều trị tại khoa được bác sĩ và các anh chị y tá điều dưỡng đã giúp đỡ tận tình, chăm sóc rất chu đáo. bệnh con tôi đã khỏi mặc dù thời điểm vào cấp cứu gia đình đã chuẩn bị tâm lý. …"
"Vô cùng thất vọng với bệnh viện chuyên khoa về phổi.
1. Thanh toán: ưu tiên tiền mặt, không sử dụng được thẻ, còn chuyển khoản thì rất lâu, …",Bệnh Viện Phạm Ngọc Thạch,1 sao,"2,3",Tệ,"vô cùng thất vọng với bệnh viện chuyên khoa về phổi.
1. thanh toán: ưu tiên tiền mặt, không xử dụng được thẻ, còn chuyển khoản thì rất lâu, …"
Rất tốt,Bệnh Viện,5 sao,"4,8",Tốt,rất tốt
"Dịch vụ tệ. Khám dịch vụ mà cho bệnh nhân chờ đến phòng khám không có bác sĩ trực. Nhân viên phụ tá gọi điện cũng không về, bắt chờ mà không có lịch hẹn lại giờ cụ thể, khi nào bác sĩ về thì vào. Đi phòng khác về vẫn ko thấy.",Bệnh viện Trưng Vương,1 sao,"3,0",Tệ,"dịch vụ tệ. khám dịch vụ mà cho bệnh nhân chờ đến phòng khám không có bác sĩ trực. nhân viên phụ tá gọi điện cũng không về, bắt chờ mà không có lịch hẹn lại giờ cụ thể, khi nào bác sĩ về thì vào. đi phòng khác về vẫn không thấy."
"Tôi đã qua bệnh viện này và thực sự một trải nghiệm quá tệ! Phòng bệnh tệ, dịch vụ khám chữa bệnh cũng tệ
Nhân viên thì bực bội và chửi bới bệnh nhân …",Bệnh viện Trưng Vương,1 sao,"3,0",Tệ,"tôi đã qua bệnh viện này và thực sự một trải nghiệm quá tệ! phòng bệnh tệ, dịch vụ khám chữa bệnh cũng tệ
nhân viên thì bực bội và chửi bới bệnh nhân …"
"Bác sĩ thân thiên hòa đồng  ,luôn lắng nghe ...giải thích kip thời thỏa đáng làm người nhà và bệnh nhân rất yên tâm và ấm lòng   .các cô điều duong rất có trách nhiệm với công việc",Bệnh viện Trưng Vương,5 sao,"3,0",Tốt,"bác sĩ thân thiên hòa đồng  ,luôn lắng nghe ...giải thích kip thời thỏa đáng làm người nhà và bệnh nhân rất yên tâm và ấm lòng   .các cô điều duong rất có trách nhiệm với công việc"
"- cũng rất đông bệnh nhân.
- nên đk qua app sẽ bớt chờ đợi.
- đủ các khoa khám bệnh. …",Bệnh Viện Đại Học Y Dược - Cơ Sở 2,4 sao,"3,6",Tốt,"- cũng rất đông bệnh nhân.
- nên đk qua ứng dụng sẽ bớt chờ đợi.
- đủ các khoa khám bệnh. …"
"Cơ sở 2 nên quy mô hơi nhỏ
+ Điểm cộng:
- Anh nhân viên hỗ trợ nhiệt tình …",Bệnh Viện Đại Học Y Dược - Cơ Sở 2,5 sao,"3,6",Tốt,"cơ sở 2 nên quy mô hơi nhỏ
+ điểm cộng:
- anh nhân viên hỗ trợ nhiệt tình …"
"bênh viện Đông nhưng dc cái trật tự an toàn, nhân viên hướng dẫn tận tình. khá hài lòng",Bệnh Viện Đại Học Y Dược - Cơ Sở 2,5 sao,"3,6",Tốt,"bênh viện đông nhưng dc cái trật tự an toàn, nhân viên hướng dẫn tận tình. khá hài lòng"
"Bệnh viện buổi sáng hầu như quá tải, cơ sở chật chội, rất mất cảm tình ở việc thu phí gửi xe 10k, rất không hợp lý. Đến khám vì tin tưởng vào tay nghề bác sĩ, nhưng quá mệt mỏi khi phải chờ đợi dài cổ ở từng khâu khám bệnh.",Bệnh Viện Đại Học Y Dược - Cơ Sở 2,2 sao,"3,6",Tệ,"bệnh viện buổi sáng hầu như quá tải, cơ sở chật trội, rất mất cảm tình ở việc thu phí gửi xe 10k, rất không hợp lý. đến khám vì tin tưởng vào tay nghề bác sĩ, nhưng quá mệt mỏi khi phải chờ đợi dài cổ ở từng khâu khám bệnh."
"Phòng khám sáng khá đông, nhưng dc bảo vệ và mấy chị hướng dẫn nhiệt tình , khuông viên mới sửa lại sạch sẽ.",Bệnh Viện Đại Học Y Dược - Cơ Sở 2,5 sao,"3,6",Tốt,"phòng khám sáng khá đông, nhưng dc bảo vệ và mấy chị hướng dẫn nhiệt tình , khuông viên mới sửa lại sạch sẽ."
"Mô hình bênh viện phát triển tốt, gọn gàng sạch sẽ
nhân viện hướng dẫn tận tình chu đáo,
an ninh trật tự  rất hài lòng",Bệnh Viện Đại Học Y Dược - Cơ Sở 2,5 sao,"3,6",Tốt,"mô hình bênh viện phát triển tốt, gọn gàng sạch sẽ
nhân viện hướng dẫn tận tình chu đáo,
an ninh trật tự  rất hài lòng"
Mình đặt lịch khám trước (tốn phí 150k) nên đến chỉ cần vào và khám ko chờ đợi lâu. Khá tiện lợi cho b nào ko có nhiều thời gian. …,Bệnh Viện Đại Học Y Dược - Cơ Sở 2,5 sao,"3,6",Tốt,mình đặt lịch khám trước (tốn phí 150k) nên đến chỉ cần vào và khám không chờ đợi lâu. khá tiện lợi cho bạn nào không có nhiều thời gian. …
Gia đình mình đã theo khám tại bệnh viện đã 5-6 năm nay nhưng đây là lần đầu tiên mình gặp trường hợp bsi khám bệnh rất hời hợt. Hôm ấy các chị hẹn mình 10:45 đến lấy kết quả xét nghiệm máu tại quầy thì 10:50 mình đem kết quả đến cho bác sĩ …,Bệnh Viện Đại Học Y Dược - Cơ Sở 2,1 sao,"3,6",Tệ,gia đình mình đã theo dõi khám tại bệnh viện đã 5-6 năm nay nhưng đây là lần đầu tiên mình gặp trường hợp bsi khám bệnh rất tốt hợt. hôm ấy các chị hẹn mình 10:45 đến lấy kết quả xét nghiệm máu tại quầy thì 10:50 mình đem kết quả đến cho bác sĩ …
"Bệnh viện đầy đủ chuyên khoa, phát hiện sớm các bệnh lý về ung thư, bà nội mình 90 tuổi bị chóng mặt nhiều năm uống thuốc ở BV  đã hết chống mặt hẳn luôn....",Bệnh Viện Đại Học Y Dược - Cơ Sở 2,5 sao,"3,6",Tốt,"bệnh viện đầy đủ chuyên khoa, phát hiện sớm các bệnh lý về ung thư, bà nội mình 90 tuổi bị chóng mặt nhiều năm uống thuốc ở bệnh viện  đã hết chống mặt hẳn luôn...."
"Bác sĩ chuyên môn giỏi, tận tình, thăm khám kỹ. Nhân viên thân thiện, vui vẻ, nhiệt tình.",Bệnh Viện Đại Học Y Dược - Cơ Sở 2,5 sao,"3,6",Tốt,"bác sĩ chuyên môn giỏi, tận tình, thăm khám kỹ. nhân viên thân thiện, vui vẻ, nhiệt tình."
"Người nhà tôi ngã trong bếp, sau bị tê tay chân mất kiểm soát, đem tới bệnh viện cấp cứu mà bác sĩ bắt nằm theo dõi 2 ngày không chẩn đoán ra lý do dù chụp hình nhiều lần. Nghiệp vụ bác sĩ tệ tới mức không chỉ định thông tiểu cho bệnh nhân …",Bệnh viện Quận 7,1 sao,"2,3",Tệ,"người nhà tôi ngã truyền bếp, sau bị tê tay chân mất kiểm soát, đem tới bệnh viện cấp cứu mà bác sĩ bắt nằm theo dõi dõi 2 ngày không chẩn đoán ra lý đo dù chụp hình nhiều lần. nghiệp vụ bác sĩ tệ tới mức không chỉ định thông tiểu cho bệnh nhân …"
"Bệnh viện tuyến dưới nhưng đầy đủ các khoa, trang thiết bị củng tạm được, tuy chưa bằng tuyến trên nhưng vậy củng ổn rồi. Bác sĩ củng có chuyên khoa 2 tuy không nhiều. Khám bhyt rất đông. Nếu không xét nghiệm nên đi buổi chiều sẽ vắng hơn. Có bãi trông xe máy 4k/ chiếc. Oto 30k/ chiếc. Nói chung ổn rất nhiều so với cùng tuyến.",Bệnh viện Quận 7,4 sao,"2,3",Tốt,"bệnh viện tuyến dưới nhưng đầy đủ các khoa, trang thiết bị cũng tạm được, tuyến chưa bằng tuyến trên nhưng vậy cũng ổn rồi. bác sĩ cũng có chuyên khoa 2 tuyến không nhiều. khám bảo hiểm y tế rất đông. nếu không xét nghiệm nên đi buổi chiều sẽ vắng hơn. có bãi trông xe máy 4k/ chiếc. oto 30k/ chiếc. nói chung ổn rất nhiều so với cùng tuyến."
"Bác sĩ khám qua loa, không có tâm. Khám 1 cách cẩu thả làm tốn tiền.",Bệnh viện Quận 7,1 sao,"2,3",Tệ,"bác sĩ khám qua loa, không có tâm. khám 1 cách cẩu thả làm tốn tiền."
"Trước khi đi đọc đánh giá của mn cũng phân vân chút.

Trộm vía hôm mình đi là thứ 7, khám dịch vụ ngoài giờ. Rất nhanh và dịch vụ tốt. …",Bệnh viện Ung bướu TP. HCM,5 sao,"2,8",Tốt,"trước khi đi đọc đánh giá của mọi người cũng phân vân chút.

trộm vía hôm mình đi là thứ 7, khám dịch vụ ngoài giờ. rất nhanh và dịch vụ tốt. …"
"Cổng Bv đông đúc kẹt xe
Trước cổng Bv rất nhiều Cò hướng dẫn bệnh nhân ra ngoài mua sổ ( đây thực chất là dịch vụ tư nhân bên ngoài ) …",Bệnh viện Ung bướu TP. HCM,2 sao,"2,8",Tệ,"cổng bệnh viện đông đúc kẹt xe
trước cổng bệnh viện rất nhiều cò hướng dẫn bệnh nhân ra ngoài mua sổ ( đây thực chất là dịch vụ tư nhân bên ngoài ) …"
"Mình đưa người nhà đến khám hạch. Nhìn chung bệnh viện sạch sẽ, bác sĩ và điều dưỡng bình thường, k khó chịu lắm. Mọi người nên thông cảm cho Bác Sĩ và y tá, mỗi ngày họ phải tiếp cả trăm cả nghìn khách hàng, mà đâu phải lúc nào cũng gặp …",Bệnh viện Ung bướu TP. HCM,4 sao,"2,8",Tốt,"mình đưa người nhà đến khám hạch. nhìn chung bệnh viện sạch sẽ, bác sĩ và điều dưỡng bình thường, không khó chịu lắm. mọi người nên thông cảm cho bác sĩ và y tá, mỗi ngày họ phải tiếp cả trăm cả nghìn khách hàng, mà đâu phải lúc nào cũng gặp …"
"Nghe nói thái độ nhân viên bv này cực kì tệ nhưng tới khám mới trải nghiệm đc. Ông bảo vệ dưới quầy hướng dẫn (7h kém 15 ngày 14/9) này thái độ cực kì tệ, bệnh nhân hỏi điều cơ bản là điền phiếu xong rồi làm gì tiếp theo thì hét thẳng vào …",Bệnh viện Ung bướu TP. HCM,1 sao,"2,8",Tệ,"nghe nói thái độ nhân viên bệnh viện này cực kì tệ nhưng tới khám mới trải nghiệm được. ông bảo vệ dưới quầy hướng dẫn (7h kém 15 ngày 14/9) này thái độ cực kì tệ, bệnh nhân hỏi điều cơ bản là điền phiếu xong rồi làm gì tiếp theo dõi thì hết thẳng vào …"
"Đóng tiền thôi mà đông như kiến, chỉ 2 ô thu 306, 307 đề nghị thay đổi quy trình. Chọn khám dịch vụ mà như vậy. Phải chi xếp hàng chờ khám thì không nói. Bó tay thiệt...",Bệnh viện Ung bướu TP. HCM,1 sao,"2,8",Tệ,"đóng tiền thôi mà đông như kiến, chỉ 2 ô thu 306, 307 đề nghị thay đổi quy trình. chọn khám dịch vụ mà như vậyậy. phải chi xếp hàng chờ khám thì không nói. bó tay thiệt..."
"Ai mà khám phụ khoa vs nhũ thì đi Từ Dũ cho khỏe, thái độ phục vụ thì tệ, phòng thì nhỏ k đủ đáp , ứng nhu cầu khám bệnh của bệnh nhân. Tiếp tân 1 khu còn k có nhận chuyển khoản hay quẹt thẻ nữa chổ nào cũng chỉ 1 khu thu phí rất lâu, bác …",Bệnh viện Ung bướu TP. HCM,1 sao,"2,8",Tệ,"ai mà khám phụ khoa vs nhũ thì đi từ dũ cho khỏe, thái độ phục vụ thì tệ, phòng thì nhỏ không đủ đáp , ứng nhu cầu khám bệnh của bệnh nhân. tiếp tân 1 khu còn không có nhận chuyển khoản hay quẹt thẻ nữa chổ nào cũng chỉ 1 khu thu phí rất lâu, bác …"
"Buồn kinh khủng khi viết dòng này, mình đưa mẹ mình đi khám lần đầu và được chỉ định mổ, trước mổ và sau mổ đều báo loại thuốc mẹ mình dị ứng, bác sĩ chỉ gạch lên tờ đơn thuốc và đổi loại kháng sinh, còn hệ thống vẫn không thay đổi gì, lần …",Bệnh viện Ung bướu TP. HCM,1 sao,"2,8",Tệ,"buồn kinh khủng khi viết dòng này, mình đưa mẹ mình đi khám lần đầu và được chỉ định phẫu thuật, trước phẫu thuật và sau phẫu thuật đều báo loại thuốc mẹ mình dị ứng, bác sĩ chỉ gạch lên tờ đơn thuốc và đổi loại kháng sinh, còn hệ thống vẫn không thay đổi gì, lần …"
"Rất tệ luôn. Đi khám bệnh ở nhiều nơi. Hôm nay đăng kí khám dịch vụ của bv Ung bướu nhưng phải chờ đợi cả 1 ngày mới xong. Mà lâu nhất phần đóng tiền. Không có số thứ tự,Đến trước mà đợi gần 2 tiếng đồng hồ chưa được kêu tên hỏi ra xót hồ …",Bệnh viện Ung bướu TP. HCM,1 sao,"2,8",Tệ,"rất tệ luôn. đi khám bệnh ở nhiều nơi. hôm nay đăng kí khám dịch vụ của bệnh viện ung bướu nhưng phải chờ đợi cả 1 ngày mới xong. mà lâu nhất phần đóng tiền. không có số thứ tự,đến trước mà đợi gần 2 tiếng đồng hồ chưa được kêu tên hỏi ra xót hồ …"
"nhân viên y tế ở đây thái độ cực tệ, rót nước uống cũng thái độ, cái chai 500ml mà tưởng 5lit k á tr, đang rót nước đc lâng lâng nửa chai r á, y tá đi ngang qua nói ""rót gì mà rót lắm v, chị nằm phòng nào để tôi coi"" câu k có gì mà trải …",Bệnh viện Ung bướu TP. HCM,1 sao,"2,8",Tệ,"nhân viên y tế ở đây thái độ cực tệ, rót nước uống cũng thái độ, cái chai 500ml mà tưởng 5lit không á tr, đang rót nước được lâng lâng nửa chai rồiá, y tá đi ngang qua nói ""rót gì mà rót lắm v, chị nằm phòng nào để tôi coi"" câu không có gì mà trải …"
"Bv thì to mà chỗ chọc kim sinh thiết tế bào có 1 phòng nhỏ xíu, bệnh nhân chen chút nhau đứng chờ tới lượt làm, là mệt hơn bệnh.
Chưa kể điều dưỡng phòng 320, bệnh nhân không biết quy trình, hỏi thăm thì mắt …",Bệnh viện Ung bướu TP. HCM,1 sao,"2,8",Tệ,"bệnh viện thì to mà chỗ chọc kim sinh thiết tế bào có 1 phòng nhỏ xíu, bệnh nhân chen chút nhau đứng chờ tới lượt làm, là mệt hơn bệnh.
chưa kể điều dưỡng phòng 320, bệnh nhân không biết quy trình, hỏi thăm thì mắt …"
